USER,DATE,STAR,LIKE,TITLE,REVIEW
해진여신,2023-09-13 20:34:55-07:00,3,0,다 좋은데,렉이 넘 심해요 상품 하나 구경하고 뒤로가기하면 렉걸려서 다시 처음부터 봐야하는데 이게 너무 불편해요
10년 케이티,2023-09-07 23:42:21-07:00,4,0,내부 가격 비교 너무 좋아여,살때 어디가 싼지 알수 있어서 좋네요
나는 뽀송이,2023-08-29 14:07:28-07:00,3,0,새 상품만 보는 필터,"제품이나 브랜드 검색했을 때 윗 필터 상단에 ‘중고 상품만’ 카테고리 말고 새 상품만 검색될 수 있는 버튼 좀 만들어 주십쇼
애초에 새상품 구매하는 소비자가 훨씬 많을 거 같은데 뭣하러 중고 상품 버튼을 만든 지 모르겠습니다
차라리 중고만 파는 마켓을 따로 빼던지 하는게 나을 거 같습니다."
가입하고싶은데,2023-08-15 22:12:12-07:00,5,0,장사 이딴식으로 하지마세요,"제가 신발하나 구입을 했는데
예상 배송일이 16-18일 걸린다 적혀있고 
상세페이지에는 코로나때문에 17일 이상 걸릴수도있다고 적혀있었습니다. 8/2 일에 주문을 했고 8/16일 오늘에서야 검수 센터로 넘어왔다고 하네요. 검수하고 통관하고 한국으로 넘어와서 배송하고 대체 언제 배송이되는건가요?(지금 코로나로 핑계될 시기는 지나지않았나요?) 환불 하려고 했더니 이건 배송 지연문젠데 소비자 책임으로 넘겨서 수수료를 약 10만원이나 떼가는 악덕 중개 플랫폼이네요 어처구니가 없습니다."
우는사슴,2023-08-08 04:47:04-07:00,1,0,주문하고 몇 분만에 준비중으로 넘어가도 27500원을 내라는,주문하고 몇 분만에 준비중으로 넘어가도 27500원을 내라는 양아치 쇼핑몰이니 꼭 참고하시기 바랍니다. 참으로 시대에 역행하는 앱이네요. 어차피 명품 살 데도 많은데 딴 데 가서 사려고요. 이렇게 해서 광고비 버나 본데 이런 비열한 회사는 돈 벌게 하면 안 된다고 생각합니다. 열 받아서 리뷰 처음 써 보네요.
흐하핳ㅎㅎㅎㅎㅎ,2023-06-16 03:55:35-07:00,1,0,셔플은 무슨,"여기서 지원하는 셔플이라는 서비스가 내가 중고로 트렌비에 판 명품백 금액을 제외 시키고 구매하는 구조인데, 쓰던 명품백 셔플 신청하고 이미지 검수 완료되면, 트렌비에 있는 모든 상품 가격이 갑자기 급 올라가 있음. 그러고선 밑에 셔플가: 얼마 이런 식으로 써놓는데, 서버에서 셔플 신청하면 세일가 내리게 되어있는건지 뭔지 모르겠지먼 급 가격 상승시키고 셔플가로 사라고 함. 그냥 중고 명품백 하나 꿀꺽한 수준 아님? KreXX이랑 무슨 4,50 차이 나는 제품도 허다하고, 아니 중고 명품 셔플 신청하니까 트렌비 전품목 가격 상승시키는 이 구조를 설마 사용자가 모를 거라 생각하는건가...??;;;; 아 다 떠나서 그냥 이런 앱에 내 명품백 하나 갖다준게 싫네요;"
호야공공일,2023-06-02 09:52:50-07:00,1,0,인생에 있어 처음으로 리뷰 남기는 앱... 근데 별점도 주기 싫다..,"하아.. 이렇게 리뷰를 남기기도 싫은데 정말 고객 센터에 전화할까하다 뭐 바뀔 것도 없고 처음으로 리뷰남기고 탈퇴하겠습니다... 처음으로 리뷰를 남기는 건데 좋지 못한 리뷰를 하게 되어 유감이네요..

제품 구매하고 한달동안 배송준비하다 갑자기 제품없다고 취소 통보 받았네요.. 구매현황에는 해외배송준비중으로 되어 있어서 꾸역기다렸는데 알고보니 상품도 없다라... 상태 표시도 잘못되어 있고 한달이라는 시간동안 기다린 고객한테 제품을 구할 수 없어 취소해야 한다고하면 다인건가요?? 이제 장마철다가와서 지금 제품을 구할 수도 다른 브랜드 제품도 구할 수 없는상황에 리세일은 제가 트랜비 통해 구매했을 때보다 2.5배가 뛰었는데... 진짜 이거 너무한거 아닌가요?? 한달을 그래 뭐 좀 오래걸리나보지하고 기다린 고객한테 한마디 말도 없다가 갑자기 취소통보하는거 정말아니지 않나요???"
천의상도,2023-05-08 00:02:33-07:00,1,0,회원가입,회원가입하려는 버튼만 누르면 그화면에서 멈춰서 아무것도 작동이안돼요
페어리훈,2023-04-26 01:22:51-07:00,1,0,운영방식이 짜증남,1. 런칭 초기에 개인 정보 털렸는데 아무런 보상 없었음. 그래놓고 옥외광고 겁나 열심히 돌림. 2. 디젤 롱슬리브 있지도 않으면서 현지 바잉 한다면서 계속 실패하고 환불함. 못 구하면 내리던가.
좋야용,2023-04-20 03:32:04-07:00,4,0,버그 수정,버그 수정하여 업데이트 부탁드립니다
rimemom,2023-04-17 06:10:16-07:00,1,0,낚시질 하는 중개플랫폼 이젠 영원히  안녕!,"직구만 무려 4번째 지들 맘대로 결제했다 취소했다가를 반복하고, 첨단 CS도입 했답시고 쳇봇으로 제품품절이라 불가피하게 취소한다, 현지 아울렛에 물품이 없다고 한다, 현지 제품 가격이 올라 돈 더 입금해야 구매가능하다….등등 아주 멍멍이 갑질 제대로 당하다 이젠 내가 너무나 짜친 너를 버린다!"
핑스쿠,2023-03-23 06:19:52-07:00,1,0,B머니,적립금이 다 사라졌어요 뭐죠?
트렌비애미뒤진년,2023-02-23 12:02:59-07:00,1,0,30만원 쿠폰 준다해서 쳐 다운 받아놨더니 주는게 없네? 현피 뜰래요 ?,솔직히 니넨 별주기도 아까워 대가리 텅텅빈 광고 효과 죽2고 싶다 ㅎㅎ 안줄꺼면 광고 쳐 하지마 멍청한새2끼야
ㅇㅇㅇㅎ노너,2023-02-22 22:29:09-07:00,1,0,트렌비 이용하지 마세요,새상품탭에서 주문했는데 중고상품이라고 연락왔습니다
상햐햐햐,2023-02-20 03:41:45-07:00,1,0,사기당한느낌이에여,고가 명품브랜드 지갑 새제품이라고해서 주문했는데 팩킹상자 부터 더스트백까지 다 헤져있고 물론 본품엔 스크레치에 생활가스흔적 오염까지 있는데 트렌비에서는 문제없다고 하더라구요 다신 이용못할 곳이에요
Min b mama,2023-02-06 20:56:35-07:00,1,0,너무 불편한 앱이네요,사진찍어 모든걸 100프로 판정을 할수는 없지만 규칙이나 복잡한 위약금형식으로 너무 불편하고 불쾌한 플랫폼입니다.앞으로 다시 이용 하고싶지 않네요
꼬꼬야어흥해,2023-02-02 01:44:22-07:00,1,0,최악이네요,광고도 하고 믿을수 있겠다 싶어서 이곳에서 주문했는데 제가 경험한곳중에 제일 최악이에요 1월9일에 주문에서 2월2일에 재고가 없어 환불처리 됐다고 통보하네요 어이가없어서 여기 믿고 물건 구매해서 안심하고 기다리다 뒤통수 맞고 다시 물건 찾는일 없도록 이용하지마세요 기다려도 물건 안와요
swretqq3~,2023-01-29 04:24:00-07:00,5,0,소비자 기만 개쩌는 어플이에요~,1~2일내 도착하는것처럼 다 설명해놓고 막상 주문하면 맨날 1주일 넘게 걸려요 ㅎㅎ 항상 도착 예정일 보면서 빨리 도착할만한곳에 돈 더주고 구매하는데 다 무용지물입니다 ㅎㅎ 그냥 네이버에서 백화점이나 아울렛에서 파는거 구매하시는게 더 이득일것같다는 개인적인 생각이 들었네요 ㅎㅎ 처음 구매에 예정일보다 한참 늦게 도착했을땐 아 내가 그냥 운이 안좋아서 그랬구나 하고 말혀고했는데 다음에 주문해도 똑같이 개늦게 배송돼서 ㅎㅎ 그러고 그냥 배송문의 해봐야 cs 직원들만 피곤하고 아무리 뭐라해도 그냥 배송일로 사기치는 것 으로밖에 안보여서 그냥 앞으로 안쓰려고 하고 있네요 ㅎㅎ 별점을 낮게 주면 계속 묻힐거같아서 많은분들 보시라고 5점으로 등록합니다~ 배송으로 이렇게 장난질 치는 플랫폼은 역시 트랜비가 처음이네요! 신기한 경험 감사하고 앞으로도 쭉 이용 안하겠습니다! 감사합니다~
senaish,2023-01-11 03:43:09-07:00,2,0,물건이아무것도안보임,앱 이상해요 악세서리에서 지갑 눌렀는데 아무것도 안뜸. 가입할때 이런적없엇는데 지메일 인증메일도 안오고;; 물건을 사란건지말란건지
방탄팬,2023-01-11 00:55:13-07:00,1,0,이용 전 앱 이상,어제 앱 깔구 둘러보다가 괜찮은듯 해서 회원가입흐려거 하니까 회원가입창에서 계속 멈춰 있네요.. 뭘 눌러도 반응이 없어요 어케 해야 하나요..???
ㅊㅐ ㅇ,2023-01-09 23:46:38-07:00,5,0,"트렌비(오염,스크레치 많아요^^) 교환,환불은 안되요~","트렌비에서 나이키 신발 샀는데 2주 걸려 받은 신발상태가..ㅋㅋ 중고사이트였나? 싶을정도 나이키 텍에 누렇게 오염있길래 환불 아니고 교환! 문의 드렸더니 공정상 발생할 수 있는거라 교환불가! 교환시10만원정도 ㅎㅎ 바로 삭제합니다 ㅂ ㅂ다른거 이용하세요,,M스트잇이나 많잖아요?"
눈ㅇ누유,2023-01-02 16:57:09-07:00,4,0,"사이즈, 색상별","트렌비 물건 많아서 좋긴 한데 그래서 너무 보는 데 오래 걸려요
사이즈별로 색상별로 볼 수 있으면 좋겠어요
그리고 반품도 잘 안된다는 점"
minnee_6,2022-12-21 02:16:05-07:00,5,0,"특히 가족있는 집은 여성,남성,키즈로 분류되어서 한번에 가족들거 살수 있어서 좋네요 """,명품 판매하기 편한 앱
정세빈-0,2022-12-21 02:02:14-07:00,5,0,"특히 랭킹 자주보는데 어떤거 많이 사는지 알수 있어 더 좋더라구요! 앞으로 기획전도 많이 부탁드립니다!""",사용하기 편해요
류양젠.,2022-12-21 01:25:54-07:00,5,0,"좀 더 빠르게 결정할 수 있는 것같아요. 자주 이용할 것같아요! """,제품이 많은데도 깔끔하게 정리된 앱
정서빈4,2022-12-21 01:08:00-07:00,5,0,"또 쿠폰이나 기획전이 앞으로도 쭉 많았으면 좋겠어요. 추천입니다!!""",집에서 쉽게 명품 쇼핑 가능
Thekarl.5,2022-12-21 00:50:17-07:00,5,0,"첫 화면에서 같이 보여주면 좋을 것같아요.""",검색 필터가 잘되어 있는 것이 장점
명 이뭔아별십할,2022-12-15 14:41:18-07:00,5,0,"최저가, 안심","타 플랫폼 대비 좋은 제품 최저가 많고, 정품 안심 되서 자주 이용해요. 특히 배송 빠른거 같아서 굿굿"
정정현-,2022-12-15 09:54:00-07:00,5,0,믿을 수 있어요,제품도 많지만 가품 없을 것 같아서 믿고 사용 중이예요
태양의후배,2022-12-15 03:39:53-07:00,5,0,늘 트렌비에서 구매해요,"명품 앱, 구매 대행 비교 앱 요즘 너무 많지만  사이즈도 많고 가장 저렴해서 최종 구매는 트렌비에서 하게 되네요. 가격이 저렴한건 당연한거고, 사진을 좀 더 다양하게 볼 수 있다는 점이 저한테는 가장 편했어요. 앞으로도 자주 이용하겠습니다"
나민솔,2022-12-14 19:27:19-07:00,5,0,직구 스트레스없이 잘 구매했어요,아무래도 가격 차 때문에 직구 많이 하는 편인데 배송 오류 때문에 스트레스가 많았어요. 요즘 국내 사이트도 괜찮다고 해서 비교해보고 평 괜찮길래 구매했는데 왠걸 너무 편하네요 진짜! 배송비도 무료인데다가 왠만하면 일주일도 안되서 도착하고.. 이 편한걸 왜 몰랐을까 싶네요. 제품 검수도 정품 인증도 꼼꼼하게 잘 해서 오니까 믿음직스럽고 너무 맘에 듭니다.
정시훈0,2022-12-13 21:52:32-07:00,5,0,사용자 접근성 좋음,개인차는 있겠지만 앱 디자인이 세련됐고 사용자의 접근성도 좋습니다.  계속 아이쇼핑중인데 이번 블프 끝나기전에 하나 더 장만하려고요~~
제5만격이 한단 말인야,2022-12-13 09:46:03-07:00,5,0,제품 구경하는 맛 쏠쏠한 앱,일단 믿음이가고 다양한 제품들 구경하는맛도 쏠쏠해요. 그러다 구매까지 이어지는 것같아요 앞으로도 좋은제품들 부탁드려용~~~
신하린_3,2022-12-12 12:10:46-07:00,5,0,럭키드로우와 랜덤 쿠폰 제발,매번 도전하는 럭키드로우랑 랜덤 쿠폰…왜 저는 안될까요? 그래도 젤 깔끔하고 싸서 자주 이용중입니다. 옷 보러 왔다가 가방보고…또 딴거볼 수밖에 업는 편함이라 텅장되고 있는 나름의 단점이 있네요ㅋㅋ
횰배이1,2022-12-12 08:47:01-07:00,5,0,분류가 잘 되어 있어 만족,키즈까지 제품분류해서 볼 수있어서 가족들 제품을 한번에 살 수 있어서 편한 것같아요.  배송도 빠르고 정품도 보장받아서 안심하고 쇼핑하게 되요
신민수 8,2022-12-12 04:58:02-07:00,5,0,아울렛 카테고리 좋음,"무료배송에 배송빠르고 특히 아울렛 카테고리에서 나름 잘 산것같아서 좋았어요. 럭키드로우 당첨된적은 없지만, 매달쿠폰 활용하기 좋고 해서 자주 접속한답니다."
스윗라라_,2022-12-10 12:00:46-07:00,5,0,진짜 편해요,"성격이 꼼꼼한 편이라, 하나를 사더라도 다 따져보고 사는 편인데 브랜드 공식부터 한꺼번에 다 조회가 되니까 너무 좋아요. 따로 찾아보는 수고 덜어지니 훨씬 빠르게 살 수 있구요."
윤나경-8,2022-12-10 07:11:30-07:00,5,0,대체로 만족함,제품들이 다양하고 가격대도 괜찮고 빠른배송도 좋아요! 앞으로 자주 이용할게요~~~ 조금 욕심을 부리자면 가전이나 이런 카테고리도 있으면 더 좋을 것 같아요~
ㅇ̈̐ㅇ4,2022-12-10 04:49:13-07:00,5,0,국내 없는 제품 트렌비에서 구매,정말 갖고 싶던 신발이 있었는데 국내에는 없고 직구는 어렵고 해서 포기하고 있다가 친구가 트렌비에 있다고 해서 바로 앱깔고 구매했어요! 처음 이용해보는 거라 약간 걱정했는데 생각보다 배송도 빨리오고 검수도 꼼꼼하게 해줘서 기분좋게 구매했답니다! 그 뒤로 갖고 싶은 제품이 있으면 젤 먼저 트렌비에 들어오는 거 같네요! 앞으로도 다양한 제품 많이 올려주세요~~
한아라-,2022-12-10 04:15:35-07:00,5,0,다른 앱들보다 사용성 좋음,일단 판매자분이 친절하게 응대해주셔서 기분이 좋았어요 일단 믿음이 가고 저렴한 제품들 구경하는 재미도 쏠쏠해서 자주 보게 되는데 다른 앱들보다 확실히 사용성이 좋다는 걸 느낍니다 앞으로도 좋은 서비스 부탁 드립니다.
릴시리6,2022-12-09 22:15:53-07:00,5,0,가품 논란 없어서 좋음,가품 논란이 많은 요즘에 가품 관련 문제로 한번도 시끄러운 적 없어서 좋습니다~~
자미옹4,2022-12-09 14:23:30-07:00,5,0,돌고 돌아 결국 트렌비,다른 쇼핑몰보다 풍부한 볼거리가 많고 선택의 폭이 넓어서 자주 이용 중인데 가격 때문에 여러 사이트를 검색하고 비교하지만 결국 최종으로 구매하게 되는 곳이 트렌비 입니다~ 좋은 서비스 이용하게 해주셔서 감사합니다
0훈20-,2022-12-09 10:25:37-07:00,5,0,최저가 비교 편해요!,명품 쇼핑을 자주 하는 편인데 가격이 있다보니까 그래도 최저가 비교하면서 사게 되더라구요~ 트렌비는 최저가 비교가 잘되어 있는 편이라 비교해서 좋은 가격에 구매할 수 있어서 좋아요! 앞으로도 좋은 서비스 부탁 드려요!
쑤언 류청,2022-12-09 06:54:29-07:00,5,0,앱 서비스 넘나 만족,뭐니뭐니해도 앱이 버벅거리지 않아서 넘나 맘에 들어요! 다른 명품 쇼핑 앱들 많이 사용해봤는데 어떤 곳은 앱이 버벅거려 접속이 안된 경우도 있었고 또 어떤 곳들은 상품 수가 너무 적었던 적도 많은데 트렌비는 다 잘 갖춰져 있어서 자주 이용하게 되는 것 같아요
우 뮤즈,2022-12-09 06:41:00-07:00,5,0,무료배송 대박!!,1개만 구매해도 가격 상관없이 무료 배송이 되는 점이 너무 좋고 익일 배송으로 하루 만에 오니까 급하게 사야될 때 주문하기도 좋더라구요~ 쿠폰이나 혜택도 다양해서 자주 이용하고 있습니다
아아앙아리리,2022-11-29 21:04:44-07:00,1,1,진짜 개쓰레기 업체,"월요일오전 주문. 금요일 도착예정으로 구입했습니다. 생일 선물로 구입한거라 배송에 대해 민감했는데 결국 그 다음주 수요일까지도 배송준비중이네요. 몇번이고 고객센터에 물었는데, 무슨 말도 안되는 핑계만 계속 대더니 나중엔 답도 안하네요. 한두푼 하는 것도 아니고 명품취급하는 곳에서 이딴 식으로 일처리 진행하나요?"
최 혜슬,2022-11-25 17:52:29-07:00,5,0,업데이트 후 많이 개선,"오랜만에 왔더니 많이 바뀌었네요!
우선 앱 작동이 스무스하게 잘 되고 메인도 한눈에 들어오는 거 같아 사용하기 훨씬 편하네요"
박 정재,2022-11-25 17:47:27-07:00,4,0,백화점 보다 트렌비가 편하네요,"명품 검수도 잘된다고 해서 처음 깔았는데
요거요거 보는 재미가 있네요~~
사실 백화점 방문해서 명품 매장가면 이것저것 보기가 조금 눈치보이는데
다양한 제품 볼 수 있어서 좋아요"
박 상일,2022-11-25 17:42:14-07:00,5,0,쇼핑하기에 딱,쇼핑하기에도 딱 좋고 잘 쓰고 있어요!
서 인애,2022-11-24 20:52:37-07:00,5,0,아이템 종류가 다양해요,"매번 옷이나 신발만 구매했었는데 보니까 가구나 조명 같은 것도 들어와 있더라구요.
마침 이사 준비 중이라 인테리어 아이템 보고 있었는데 옷보러 왔다 요런 것만 왕창 질렀네요.
워낙 큐레이션이 좋아서 가구나 가전 쪽도 아이템이 더 많아지면 자주 구매하러 올거 같아요."
송 희주,2022-11-24 19:51:23-07:00,5,0,고객센터 응대가 진짜 빠르네요,"주문한게 계속 상품 준비중으로만 뜨고 넘어가지 않아서 문제 생겼나 걱정되서 고객센터에 연락했거든요.
얼마 안되서 빠르게 확인해서 처리해주시고, 판매자분 통해서도 한 번 더 추가로 안내를 주셨어요.
단순 오류여서 배송도 별다른 문제 없이 일정보다 빠르고 안전하게 잘 도착했습니다.
보통 해외 배송 건은 바로바로 확인이 어려운 경우도 많던데 빠르고 친절하게 안내해주셔서 좋았어요."
박 정규,2022-11-24 19:49:14-07:00,5,0,특이한 제품 많아서 좋아요,"해외 직구 사이트에서도 잘 못 봤던 흔하지 않은 제품들이 많아서 자주 찾게 되네요.
보통 그런 아이템들은 비쌀텐데 생각보다 가격도 괜찮아서 자꾸 지갑이 열려요.ㅎㅎ
계속해서 좋은 아이템들 많이 소개해주셨으면 좋겠습니다!"
김 소인,2022-11-24 17:59:12-07:00,5,0,중고 거래 넘 편해요,"명품 중고샵은 보증서없인 안되고 가격도 후려치고 당*으로 하자니 진심 귀찮았는데 
제품만 보내면 알아서 검수도 꼼꼼하게 하고 정품 인증도 전문적으로 해주니까 훨씬 좋아요.
앞으로 거래 할거 있음 걍 스트레스 안 받고 트렌비에다 맡기는게 이득이에요."
차 승규,2022-11-24 06:05:52-07:00,4,0,찾던 제품은 여기 다 있네요,"꼭 구하고 싶은 신발이 있었는데 왠만한 사이트엔 없거나 오픈마켓은 믿을 수가 없어서 고민이었거든요.
친구가 트렌비에서 찾아서 보내줬는데 가격도 적당하고 마침 구하던 사이즈도 딱 있어서 바로 질렀어요.
다른데서 못 보던 아이템도 많고 하나만 사도 무료로 배송해주니까 쇼핑할때는 트렌비만 찾게 되네요."
최 누리,2022-11-24 05:51:53-07:00,5,0,UI가 잘 되어 있어 쇼핑하기 편하고 좋아요~,디자인이 심플하고 복잡하지 않아 쇼핑하기에 다른 몰들에 비해 훨씬 편해서 좋아요!
트렌비 극혐;,2022-11-10 20:47:17-07:00,1,0,트렌비 깔지마셈,"트렌비 직원들아 일좀하셈 ;
기껏 날짜 전에 시켰더니 혹시 몰라서 배송날짜 확인하니 품절이란다~ 일 안할꺼면 왜 웹 만들었나 싶네"
이이죠,2022-11-07 05:47:42-07:00,1,0,첫구매..최악..!!,"3주가 지나서 배송 문의 하였으나 해외배송이라 조금 늦을 수 있다는 답변주셨습니다.. 이해합니다.. 

3주 4주가 지나도록 배송현황이 변함이 없어 문의드렸더니 다음 주말까지 받을 수 있도록 해준답니다.. 

배송 지연에 대한 패널티는 없고 환불하려면 8만원 위약금 지불이라니 답답할 노릇입니다 

해외에서 배송을 보내지도 않아서 송장이든 등기든 조회도 안되는 상황에서 환불 위약금을 8만원 요구하는건 상식적으로 이해도 안되고 납득이 되지 않습니다.. 참고하셔서 구매하세요.. 

내생애 최악의 해외배송 사이트..트렌비.."
ㅇ9,2022-11-03 04:30:58-07:00,1,0,트랜비 이용후기,"사이즈 표기가 젤 문제 한국사람 체형 대비 사이즈 없음
알아서 감으로 찾아야함. 결국 사이즈 안맞아서 돈 버리는 경우가 많음

새제품을 주문했는데 왜 검수단계에서 스크래치가 나는지 이해불가(명품은 그래도 되는건가?)

배송상태가 업데이트 제대로 안됨

결론은 트랜비 이용안할예정"
환불ㅡㅡ해주세요,2022-10-18 11:38:12-07:00,1,0,개~~~쓰으으으으레기 플랫폼,">구매신청(도착예정 8-10일)
>(한달 후) 현지바잉중
>기다리다 ㅈ같아서 환불처리
>""응 그래도 수수료 떼간다~ 판매자가 잘못이든 물건을 배송 안했든 아무튼 우리는 수수료 떼간다""

그냥 다들 크림 사용하세요....

머갈통 텅텅 빈 상담원들+직원들 빡쳐서 취소하는 환불 수수료로 생계 유지 하는듯.."
나이서준,2022-10-17 04:38:38-07:00,1,0,배송이 3주가 걸리는 쓰레기 앱,쓰레기 앱
phw0622,2022-10-06 22:27:09-07:00,1,0,"판매 시스템 엉망, 서비스 엉망","일점도 아깝네요.
구매한디 일주일이 지나도록 재고 확인도 안하고, 
배송 문의하니 품절이라며 취소해버리네요.
발란이나 머스트비에 안되는 이유가 있네요. 불쾌합니다."
던지니,2022-09-22 22:57:10-07:00,1,0,최악임,가방 로고 아래부분에 기스 있어서 교환해 달라니까 미세 기스라고 교환하려면 돈내라고함.. 뭐 이런 경우가 다있나 싶음. 최악임
ㅎㅎ호헣,2022-09-20 18:41:59-07:00,1,0,-,"굉장히 실망입니다. 솔직히 진짜 빡쳤습니다. 트렌비는 주문 상세 내역을 총 5단계(주문접수-현지바잉중-해외배송준비중-배송중-배송완료)로 구분해 유저에게 보여주고 있습니다. 전 해외배송이 필요한 상품을 9월3일 주문했고, 9월 6일에 주문상세내역에서 ‘해외배송준비중’ 단계임을 확인했습니다. ‘해외배송준비중’은 ‘현지 물류센터에 상품이 입고되어 순차적인 검수 및 배송 준비중입니다.’라고 설명되고 있고요. 그리고 9월 19일에 고객센터로부터 제가 주문해서 2주동안 기다린 물건이 구매처에 의해 품절되었다는 연락을 받았습니다. 일을 도대체 어떻게 하는 겁니까?  현지 구매처로부터 이 물건이 바잉이 완료 되었는지 확인조차 제대로 되지 않은 채로 해외배송준비중이라는 상태로 노출시키는건 뭡니까? 실제로 물건은 물류센터에 존재하지도 않았던 것인데(품절이었으니) 그것을 구매한 유저에게는 현지물류센터에 있다고 고지하는것은 기만아닙니까? 해외배송물건의 특성상, 유저들은 내가 구매한 물건의 현재 위치 및 상태에 예민할 수밖에 없습니다. 세관을 잘 거쳐 물류센터에 들어왔는지, 현지에서 바잉이 되었는지 등 해당 단계들에서 문제가 많이 발생하는 것을 알기 때문에 굳이 트렌비와 같은 직구 사이트를 통해 구매를 하는거고요. 이런 부분에 대한 수고를 덜어줌은 물론 현지 구매처와의 빠르고 정확한 소통을 책임져주는 곳이라고 생각하니까요. 그런데 이번 사태는, 애초에 판매처로부터 물건이 제대로 있는지 확인을 먼저 하지도 않고 현지물류센터에 입고되었다는 고지를 하는건, 심지어 물건이 있는지 여부 확인을 2주동안이나 하지 않다가 늦게서야 하는 트렌비의 운영 방식에 의문을 품을 수밖에 없는 사건이었습니다. 플랫폼과 현지 판매처의 소통이 도대체 어떻게 굴러가고 있는 것인지 의문이네요.전 품절된 상품이 물류센터에 있다고 생각하고 2주 넘는 시간동안 기다린 꼴입니다. 심지어 기념일 선물이었는데요 ㅎㅎ

세일이나 특가 광고는 푸시알림으로 엄청 보내놓고, 구매 유도하기 위해 쿠폰 왕창 뿌리고, 사람들 모아 상품이 실제로 있다는 보장이 있든 없든 일단 쿠폰써서 구매하게 하고 배송 준비중이라는 말로 안심시켜둔 뒤, 나중에서야 물건 유무 확인하고 품절됐다고 또 사과말씀 돌릴건가요? 그러면 사람들이 그 사이에 만료된 쿠폰 쓰지 못하고 제 값 주고 물건을 구매하니 이건 결국 트렌비의 전략인가요? 별 생각이 다 드네요.

애초에 이러한 프로세스를 허술하게 구성하고 운영한 기획/운영팀에게 책임을 묻고 싶습니다. 고객센터 역시도 말로만 사과할 게 아니라, 이 프로세스에서 시간을 낭비한 애꿎은 유저들에게 확실한 대책 제시를 할 수 있는 메뉴얼을 구축하시면 좋겠습니다.  Cs 직원분께 귀책이 있는 것도 아닌데 계속 정말 죄송하다고만 말씀하시는 분께 이런 이야기 하고 싶지 않아 여기에 남깁니다."
851286,2022-09-14 06:34:08-07:00,5,0,명품은 트렌비,"배송지연 안내가 문의 전에 없는 점은 아쉽지만
합리적인 가격으로 파정 구입했어요
UI가 잘 되어있어서 사용하기도 편하네요
트렌비 최고!!"
애라갸,2022-09-05 00:14:17-07:00,1,1,별로임,쓰지마세여 제발 차라리 번개장터나 당근마켓이 훨나음 괜히 택배비 날림 에휴;
baekyungleee,2022-09-03 20:02:50-07:00,2,0,대체로 별로,상담 서비스 진짜 느립니다 주말에 1시간째 기다려도 답장을 안 주시네요 평일은 그래도 20~30분 만에 주는데 주말은 개느려요 그리고 위탁 판매 맡겼는데 판매 현황이 오류인지 뭔지 안 뜨네요
색깔옷은선명하다,2022-09-01 02:58:10-07:00,1,0,앱은 좋은데 판매 중계를 제대로 못함.,어디 보따리상들이 들어와서 장사를 하는지 몰라도 구입하고 결제 하면 품절이라고 환불되고. 하나는 현지 바잉 시도중이라고 시간만 질질끌고…동네 구멍가게도 이렇게 운영하면 망함.
떡볶이고수,2022-08-27 16:59:29-07:00,1,0,로그인이 안돼요,로그인 버튼이 안 눌려요 창이 넘어가질 않아요
miㄴ,2022-08-27 09:06:44-07:00,1,0,불친절,환불도 주말에만 안들어온다면서 다른 쇼핑몰에서는 바로 바로 해주던대 온라인임에도 불구하고 환불을 하면 최소 4일을 걸려서 환불을 해주고 예정일보다 배송이 늦어진 상품이 언제 오는지 자기네들도 모른다고 하네 ㅋㅋ
랄ㄹ라라라럴,2022-08-22 19:43:34-07:00,1,0,별한개도 아까움,"트렌비 바로 판매하기 이용했는데 한번도 쓰지도않은 제품인데 상품미달이라길래 그럼 무슨등급이냐 했더니 그것도 안알려주고 계속 똑같은말만 반복 배송비 환불도 안해준다면서 제대로 된 설명은 없음 그래서 등급낮춰서 또 보냈는데 진행상황 알림이 없어서 들어가봤더니 판매취소;;저번에도 그러더니 두번째
일을 왜이렇게 합니까? 고객센터 전화해서 문의했더니 고객센터도 상품미달이라고만 함 가품이라는거냐했더니 그건아니라고함 배송비환불해달라했더니 그건 어렵다고 함 ㅋㅋ 정확한 상품등급을 적어놓지도 않고 상품미달이라고 판매취소된건 바로 말해주지도 않고 반송보내면서 택배비환불도 안해준다는데 ㅆㄹㄱ같음 
서비스란게 없음 이럴거면 위탁판매든 바로판매든 하지세요 정확한 기준이뭐고 뭐때문인지 설명을 해줘야지 그냥 기준미달이라고 반송해버리면 어떡합니까 ?
진짜 트렌비 쓰지마세요 최악입니다"
Sanghun Taehee,2022-08-21 05:05:46-07:00,5,1,항상 잘 이용하고 있어요,"잘 이용 중이에요~~ 저는 직구의 직자도 모르던 사람이었는데 트렌비를 통해서 편하게 직구하고 있어요 근데 고가의 상품들을 사다보니 배송이 걱정되긴 했지만 집까지 무사히 도착하는걸 보고 마음이 놓이더라구요 다른 앱도 이용해보려고 했지만 트렌비가 제일 편하고 믿음직스러워서 계속 이용하고있어요 가격도 최저가부터 나오고 판매자가 누구인지, 트렌비 인증 파트너인지도 볼 수 있으니까 좋았어요 세일도 자주 하고 제품군도 다양하니까 잘 구경해보세요 트렌비 추천해요~~ 아 배송도 되게 빨라요"
재혁 소 13,2022-08-02 07:59:13-07:00,5,0,남친 선물,가격이 생각보다 더 괜찮길래 이번에 남친 선물 질러버렸어요!!! 가격비교도 한 곳에서 하니까 더 편하더라고요
